Crash ID,File Class,Incident #,Crash Date,Crash Time,No. of Units,Crash Type,Light,Road Surface Condition,Total Lanes,Speed Limit,Road Type,Driver Licence State,Age,Sex,Race,Total Occupants,Hazardous Action,Restraint,Airbag Deployed,Hospital,Ambulance,Year,Make,Color,Vehicle Type,Vehicle Direction,Vehicle Use,Action Prior,Narrative
0344957,93001,12582422,08/12/2022,11:50,01,Single Motor Vehicle,Daylight,Dry,02,70,HWY,OH,29,M,U,02,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,ST JOSEPH MERCY HOSPITAL,HURON VALLEY AMB INC,2020,FREIGHTLINER,WHI,Truck / Bus,E,Commercial (Business),Negotiating a Curve,"U1 DRIVER STATED HE WAS MERGING OFF E/B M14 AT BARTON ROAD WHEN AS HE WAS APPROACHING THE CURVE, HE APPLIED HIS BRAKES, ADVISING THEY DID NOT WORK. U1 DRIVER STATED HE THEN STEERED THE VEHICLE SO IT WOULD OVERTURN RATHER THEN CONTINUE STRAIGHT THROUGH THE GUARDRAIL. U1 DRIVER SUFFERED A MINOR LACERATION TO  HIS LEFT ARM. U1 PASSENGER REPORTED NO INJURIES. BOTH PASSENGERS WERE TRANSPORTED TO ST. JOE HOSPITAL FOR EVALUATIONS.  U1 DRIVER DID NOT SPEAK ENGLISH AND HAD TO BE TRANSLATED VIA HVA MEDIC DARK. "
0344851,93001,12590422,08/15/2022,09:35,02,Rear End,Daylight,Dry,03,70,FWY,MI,29,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2007,CHEVROLET,SIL,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,Unit 1 was unable to stop in a safe distance before striking Unit 2. No injuries reported. 
0345141,93001,12597122,08/17/2022,17:25,02,Rear End,Daylight,Dry,02,65,Suffix,MI,52,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,FORD,WHI,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,Vehicle #2 was stopped waiting to ramp onto EB M14 from Barton drive when the driver of vehicle #1 thought vehicle #2 pulled onto M14.  The driver of vehicle #1 pulled forward rear ending vehicle #2 causing damage.  No injuries were reported.  The driver of vehicle #1 was cited for failure to stop within assure clear distance. 
0345273,93001,12624122,08/25/2022,17:05,02,Rear End,Daylight,Dry,02,70,FWY,MI,21,F,B,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2009,CHEVROLET,MAR,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,BOTH UNITS WERE TRAVELING SOUTH ON US 23 FWY IN THE LEFT LANE. U2 WAS STOPPING FOR TRAFFIC AND WAS REAR ENDED BY U1. 
0345162,93001,12614322,08/22/2022,14:00,01,Single Motor Vehicle,Daylight,Dry,04,70,FWY,MI,16,F,W,02,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,OTHER,HURON VALLEY AMB INC,2004,HONDA,BLK,"Passenger Car, SUV, Van",S,Private,Changing Lanes,"Unit 1 missed the exit, attempted to make it and lost control. Unit 1 struck the guardrail and over turned. Unit 1 driver and passenger were taken to Motts Childrens Hospital for evaluations. "
0345138,93001,12591322,08/15/2022,17:30,02,Rear End,Daylight,Dry,02,65,Suffix,MI,34,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2011,HONDA,BLK,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,"Vehicle #2 was stopped at the ramp waiting to merge onto EB M14 when the driver of vehicle #1 rear ended them causing damage to both vehicles.  The driver of vehicle #2 complained about discomfort, but refused medical. "
0345152,93001,12620522,08/24/2022,18:31,02,Sideswipe-Same,Daylight,Dry,03,65,Suffix,MI,73,M,W,01,None,Shoulder and Lap Belt,Not Deployed,UNIV OF MICHIGAN HEALTH SYSTEM,HURON VALLEY AMB INC,2018,FORD,BLU,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,"Unit 1 was E/B on M-14 in the left lane, and Unit 2 was merging onto E/B M-14 from Barton Dr.  Unit 2 merged from the merge (right) lane across to the left lane and side-swiped Unit 1.  Unit 1 then struck the concrete barrier.  Driver 1 complained of pain and was transported to the hospital by ambulance.  All occupants of Unit 2 also complained of pain and were transported to the hospital via ambulance.  Units 1 and 2 were towed from the scene.    Driver 1 stated he was driving E/B on M-14 in the left lane, and there was a small truck next him in the right lane.  He was unsure where Unit 2 came from but stated Unit 2 came from the right side of the truck and merged into him.  He stated Unit 2 struck the front-right of Unit 1.  After he struck Unit 2, he struck the concrete barrier.  He stated there was nothing he could do to avoid the crash.  Driver 2 stated she was E/B on M-14 and merged into the left lane, and she was rear-ended by Unit 1.  She stated she did not see any vehicles as she was merging into traffic.    Passenger 1 reflected Driver 2's statement.  Passenger 2 stated Unit 2 was stopped at the stop sign and waiting for traffic to clear.  There was a small clearing and Unit 2 turned to merge into traffic.  Passenger 2 stated he saw a small U-Haul-type truck in the right lane.  Unit 2 turned and immediately tried to merge all the way into the left lane.  As it was merging into the left lane, Unit 2 was struck in the left side by Unit 1.    Witness 1 stated she was in the right lane behind the small truck that Unit 1 was passing in the left lane.  She advised that Unit 2 merged across into the left lane and cut-off Unit 1.  She stated there was nothing Unit 1 could have done to avoid the crash.    Unit 2 was at-fault for improper lane use, and Driver 2 was cited. "
0345142,93001,12597522,08/17/2022,17:45,02,Rear End,Daylight,Wet,04,70,EXPY,MI,23,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,CHRYSLER,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Both vehicles were SB 23 when traffic began slowing down do to congested traffic.  The driver of vehicle #1 lost control and ran into vehicle #2 causing minor damage to both.  No injuries were reported 
1291502,93001,220063679,08/10/2022,08:46,01,Single Motor Vehicle,Daylight,Dry,02,45,Suffix,MI,49,M,W,01,None,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2005,CHRYSLER,BLACK,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,"UNIT 1 WAS TRAVELING NORTHBOUND ON DIXBORO RD TOWARDS ARROWHEAD DR. WHEN A DEER RAN OUT IN FRONT OF UNIT 1, CAUSING UNIT 1 TO STRIKE THE DEER. "
0345384,93001,12636122,08/29/2022,18:00,02,Rear End,Daylight,Wet,02,70,HWY,OH,18,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2010,DODG,MAR,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Driver #1 stated he was traveling S/B on US 23 when he was unable to stop in time before rear ending Driver #2   Driver #2 was traveling S/B on US 23 when he was rear ended by Driver #1 
0345184,93001,12616222,08/23/2022,08:15,01,Single Motor Vehicle,Daylight,Dry,02,70,Suffix,MI,22,F,W,01,Improper Lane Use,Shoulder and Lap Belt,Deployed - Side,NONE,NONE,2010,FORD,GRY,"Passenger Car, SUV, Van",S,Private,Avoiding Vehicle Angle,Unit 1 was avoiding a vehicle changing lanes and ran off the roadway to the right into the right ditch. 
0345143,93001,12617522,08/23/2022,17:00,02,Rear End,Daylight,Dry,03,65,Suffix,MI,32,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2011,VOLVO,BLU,"Passenger Car, SUV, Van",E,Private,Slowing/Stop on Roadway,Both vehicles were EB on M14 when traffic began slowing/stopping.  The driver of vehicle #1 slowed down to avoid rear ending the vehicle infront of him.  The driver of vehicle #2 failed to stop prior to rear ending vehicle #1 causing minor damage.  No injuries were reported. 
1291208,93001,220062521,08/06/2022,11:15,01,Single Motor Vehicle,Daylight,Dry,02,45,Suffix,MI,58,M,P,01,Unable to Stop,Helmet Worn,Not Deployed,ST JOSEPH MERCY HOSPITAL,HURON VALLEY AMB INC,2000,HARLEY DAVIDSON,BLACK,Motorcycle,N,Private,Going Straight Ahead,"UNIT 1 WAS TRAVELING NORTH BOUND ON DIXBORO RD FROM GEDDES RD. PER UNIT 1, A VEHICLE SWERVED LATE TO MISS THE VEHICLE IN FRONT OF IT AND THE RIDER OF UNIT 1 HAD TO LAY THE BIKE OVER TO AVOID COLLIDING WITH THE VEHICLE IN FRONT OF HIM. "
0345164,93001,12616722,08/23/2022,13:40,01,Single Motor Vehicle,Daylight,Dry,02,70,FWY,MI,55,M,W,05,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2000,CHEVROLET,SIL,Pickup Truck,S,Private,Avoiding Vehicle Angle,Uninvolved witnesses and HVA witnesses advised an unknown semi (no plate) cut off Unit 1 causing it to lose control and crash. No injuries reported. 
0345299,93001,12641522,08/31/2022,08:50,02,Rear End,Daylight,Dry,04,70,Suffix,MI,79,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,FORD,WHI,Pickup Truck,S,Private,Slowing/Stop on Roadway,Unit 1 rear ended Unit 2 while traveling SB on US 23. Both drivers advised the traffic slowed down to 10-15 mph when traffic came to a stop. Driver 2 stated he was stopped on the roadway when he was hit. Driver 1 stated he was driving slowly and checked his blind spot to change lanes. Driver 1 advised when he looked back traffic was stopped and he could not avoid the collision. 
0345322,93001,12645222,09/01/2022,08:40,03,Rear End,Daylight,Dry,03,70,HWY,MI,40,F,W,02,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2008,FORD,WHI,"Passenger Car, SUV, Van",E,Commercial (Business),Slowing/Stop on Roadway,"Vehicle #2 and #3 were stopped on the roadway.  Vehicle #1 was unable to stop and struck the rear of vehicle #2, which was then pushed into vehicle #3. "
0345272,93001,12621022,08/24/2022,16:30,02,Rear End,Daylight,Dry,02,70,FWY,MI,55,M,W,02,Other,Shoulder and Lap Belt,Not Deployed,NONE,NONE,1999,FORD,RED,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,U1 WAS TRAVELING SOUTH ON US 23 FWY WHEN IT WAS CUT OFF BY U2. U1 AND U2 WERE IN STOP AND GO TRAFFIC. U1 REAR ENDED U2 CAUSING MINOR DAMAGE. U1 WAS HAULING A TRAILER WITH  HORSES. MI PLATE D618283.  U1 DRIVER HAD NO INJURIES U1 PASSENGER ADVISED HER BACK WAS INJURED BEFORE BUT HURT FROM BRAKING. U1 ADVISED THE HORSES HAD SMALL CUTS ON THEIR HEADS FROM THE BRAKING. U2 DRIVER AND PASSENGER HAD NO INJURIES 
0345321,93001,12645122,09/01/2022,08:27,02,Rear End,Daylight,Dry,03,70,HWY,MI,27,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,FORD,RED,"Passenger Car, SUV, Van",E,Private,Slowing/Stop on Roadway,Vehicle #1 and #2 were slowing for traffic.  Vehicle #1 was unable to stop and struck the rear of vehicle #2.  Vehicle #2 did not stop at the scene.  Driver #1 obtained no information about vehicle #2. 
0345279,93001,12647722,09/01/2022,18:30,02,Rear End,Daylight,Dry,02,70,FWY,MI,21,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,ACURA,SIL,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,BOTH UNITS WERE TRAVELING SOUTH ON US 23 FWY. U2 STOPPED FOR TRAFFIC AND WAS REAR ENDED BY U1. U2 THEN BUMPED INTO AN UNKNOWN VEHICLE THAT HAD NO DAMAGE AND LEFT THE SCENE. ANOTHER UNKNOWN VEHICLE BUMPED INTO U1 AFTER THE INITIAL IMPACT AND LEFT THE SCENE WITH NO DAMAGE. 
1293336,9300-1,220065820,08/17/2022,16:45,02,Rear End,Daylight,Wet,05,45,Suffix,IA,52,M,W,02,Unable to Stop,Shoulder and Lap Belt,Not Deployed,REFUSED,HURON VALLEY AMB INC,2022,FORD,WHITE,Truck / Bus,N,Commercial (Business),Going Straight Ahead,"UNIT 2 WAS STOPPED ON ROADWAY IN LEFT TURN LANE ON DIXBORO FACING NB. UNIT 1 WAS TRAVELING NB ON DIXBORO GETTING INTO TURN LANE. UNIT 1 DRIVER HAD AN UNKNOWN MEDICAL ISSUE CAUSING HIM TO BLACKOUT AND REAR END UNIT 1. BOTH VEHICLES DRIVEABLE, NO INJ. "
0345274,93001,12626322,08/26/2022,15:00,03,Rear End,Daylight,Dry,02,70,FWY,OH,74,M,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2018,CHEVROLET,GRY,Pickup Truck,S,Private,Slowing/Stop on Roadway,ALL UNITS WERE TRAVELING SOUTH ON US 23 FWY IN THE LEFT LANE. U3 AND U2 STOPPED FOR A TRAFFIC BACKUP WHEN U1 REAR ENDED U2 PUSHING U2 INTO U3. ALL UNITS REFUSED MEDICAL.  U3 WAS TOWING A TRAILER PLATE D589159 WITH A MAROON CAMARO PLATE BADMARO. THERE WAS NO DAMAGE TO THE CAMARO ONLY TRAILER AND TRUCK HITCH ASSEMBLY. 
0345445,93001,12635122,08/29/2022,12:05,02,Rear End,Daylight,Dry,01,65,Suffix,MI,64,M,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,CHEVROLET,BLU,Pickup Truck,E,Private,Starting Up on Roadway,Unit 1 failed to yield at a stop sign and struck Unit 2. No injuries reported. 
0345157,93001,12639622,08/30/2022,20:49,03,Rear End,Dark-Unlighted,Dry,02,70,Suffix,MI,30,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2008,CHEVROLET,BLK,Pickup Truck,S,Private,Going Straight Ahead,"Units 1, 2, and 3 were S/B on US-23 in the right lane.  Unit 1 rear-ended Unit 2 which caused Unit 2 to rear-end Unit 3.  There were no injuries.  Units 2 and 3 were driven away from the scene, and Unit 1 was towed.    Unit 1 was at-fault for failure to stop within an assured clear distance, and Driver 1 was cited. "
0345198,93001,12635522,08/29/2022,13:30,01,Single Motor Vehicle,Daylight,Dry,03,70,HWY,MI,40,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,HYUNDAI,WHI,"Passenger Car, SUV, Van",SW,Private,Going Straight Ahead,CAR VS DEER 
0345448,93001,12620022,08/24/2022,16:30,02,Rear End,Daylight,Dry,02,70,Suffix,OH,21,F,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2023,HONDA,SIL,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,Unit 2 was N/B US-23 when they began to slow down for traffic. Unit 1 was unable to stop and struck Unit 2. Unit 1 advised she was on the phone and was unsure if the vehicle they struck was braking or stopped on the roadway. 
0345563,93001,12666722,09/07/2022,17:20,02,Rear End,Daylight,Dry,02,70,FWY,MI,35,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2017,GMC,MAR,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,BOTH UNITS WERE TRAVELING SOUTH ON US 23 FWY. U2 WAS SLOWING FOR TRAFFIC WHEN IT WAS REAR ENDED BY U1. 
0345482,93001,12638922,08/30/2022,15:35,02,Sideswipe-Same,Daylight,Dry,02,70,FWY,MI,30,M,W,01,Other,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2008,PONTIAC,WHI,"Passenger Car, SUV, Van",N,Private,Other,"Unit 1 lost control, crossed the center line and struck Unit 2. Third party witness advised the same. No injuries reported. "
0345268,93001,12681922,09/12/2022,15:20,02,Rear End,Daylight,Dry,02,65,Suffix,MI,39,M,W,02,None,Shoulder and Lap Belt,Not Deployed,NONE,REFUSED,2015,NISSAN,DBL,"Passenger Car, SUV, Van",E,Private,Slowing/Stop on Roadway,"The vehicles were stopped at the stop sign waiting to ramp onto EB M14.  The driver of vehicle #1 inched forward, but stopped to wait,  The driver of vehicle #2 two accelerated to ramp onto M14, but rear ended vehicle #1 causing damage to both vehicles. "
1295652,93001,220068647,08/26/2022,16:26,02,Rear End,Daylight,Dry,04,45,Suffix,MI,19,M,H,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2004,HONDA,WHITE,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"UNIT 1 AND UNIT 2 WERE BOTH DRIVING WB ON PLYMOUTH RD. UNIT 2 CAME TO A STOP AT THE LIGHT AND UNTI 1 REAR ENDED UNIT 2. NO HVA, TOW FOR UNIT 1. NO CITATION. "
0345606,93001,12665322,09/07/2022,09:30,02,Rear End,Daylight,Dry,02,70,FWY,MI,28,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,NISSAN,BLK,"Passenger Car, SUV, Van",N,Commercial (Business),Going Straight Ahead,Unit 1 was unable to stop in a safe distance prior to hitting Unit 2. No injuries reported. 
0345452,93001,12662722,09/06/2022,13:26,01,Single Motor Vehicle,Daylight,Dry,03,65,Suffix,MI,25,M,U,01,Speed Too Fast,Helmet Worn,Not Equipped,UNIV OF MICHIGAN HEALTH SYSTEM,HURON VALLEY AMB INC,2016,KAWASAKI,ONG,Motorcycle,W,Private,Going Straight Ahead,Unit 1 was trying to change lanes onto off ramp.  Unit 1 hit gravel and lost control.  Unit 1 struck the guardrail and was ejected from motorcycle.   Driver had shoulder pain. 
0345451,93001,12662122,09/06/2022,08:25,02,Rear End,Daylight,Dry,02,70,Suffix,MI,50,M,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2017,HONDA,SIL,"Passenger Car, SUV, Van",N,Private,Slowing/Stop on Roadway,"Unit 1 rear ended Unit 2.   Unit 2 stopped on scene, took a picure of Unit 1 reg/insurance, and then left the scene without providing any information to driver of unit 1  Unknown plate on Unit 2, green pickup truck. "
0345242,93001,12683722,09/13/2022,09:20,03,Sideswipe-Same,Daylight,Dry,03,70,HWY,MI,55,M,B,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,REFUSED,2016,FORD,BLK,Pickup Truck,N,Private,Changing Lanes,"U1 DRIVER STATED HE WAS TRAVELING IN THE LEFT LANE AND STARTED TO MERGE INTO THE MIDDLE LANE WHEN U2 STRUCK HIM.  U2 DRIVER STATED HE WAS TRAVELING IN THE MIDDLE LANE, ALMOST SIDE BY SIDE WITH U1, WHEN U1 SUDDENLY MERGED INTO THE MIDDLE LANE. U2 DRIVER STATED U1 SIDE SWIPED HIS DRIVER SIDE CAUSING HIM TO SPIN OUT OF CONTROL AND STRIKE U3.  U3 DRIVER STATED EVERYTHING HAPPENED SO FAST AND SHE WAS NOT SURE WHAT HAPPENED. U3 DRIVER STATED SHE WAS TRAVELING IN THE LEFT LANE WHEN SHE WAS SUDDENLY STRUCK BY U2.  WITNESS ON SCENE ADVISED SHE OBSERVED U1 DRINKING FROM A DR. PEPPER BOTTLE JUST PRIOR TO THE CRASH. WITNESS ADVISED U1 DRIVER WAS TRAVELING IN THE LEFT LANE WHEN HE SUDDENLY SWERVED INTO THE MIDDLE LANE, SIDE SWIPING U2 AND CAUSING U2 TO SPIN OUT AND STRIKE U3.   THE DAMAGE IS CONSISTENT WITH U1 SIDE SWIPING U2 AND U2 LOSING CONTROL AND STRIKING U3. "
0345453,93001,12665622,09/07/2022,12:36,02,Rear End,Daylight,Dry,02,65,Suffix,MI,43,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,CHRYSLER,BLK,"Passenger Car, SUV, Van",E,Commercial (Business),Backing,Unit 2 thought Unit 1 had proceded onto the freeway.  Unit 2 rear ended unit 1 at the stop sign. 
1296253,93001,220066011,08/18/2022,08:41,02,Sideswipe-Same,Daylight,Dry,02,40,ROAD,MI,59,M,W,01,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2000,BUICK,BLUE,"Passenger Car, SUV, Van",E,Private,Changing Lanes,VEHCIEL#1 WAS FOLLOWING VEHICLE#2 THROUGH THE TWO ROUDABOUTS AND VEHICLE #1 ADVISED THAT HE ATTEMPTED TO PASS VEHICLE#2 AND COLLIDED WITH HER VEHICLE CAUSING AN ACCIDENT. \N\NVEHICLE#1 IS AT FAULT IN THE ACCIDENT FOR IMPROPER LANE USE CAUSING AN ACCIDENT. \N\NBOTH VEHICLES HAD DAMAGE BUT WERE DRIVABLE. NO INJURIES REPORTED MEDICAL REFUSED AT THE SCENE. 
0345442,93001,12684322,09/13/2022,13:30,01,Single Motor Vehicle,Daylight,Dry,02,70,Suffix,OH,49,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,FRHT,BLU,Truck / Bus,N,Commercial (Business),Going Straight Ahead,"U1 DRIVER STATED HE WAS TRAVELING IN THE RIGHT LANE, THROUGH THE CURVE AT THE BEGINNING OF THE ON RAMP, BEHIND AN UNKNOWN PICKUP PULLING A TRAILER LOADED WITH FURNITURE. U1 DRIVER STATED A DESK SUDDENLY FELL OFF THE TRAILER AND HE WAS UNABLE TO AVOID IT. U1 DRIVER STRUCK THE DESK AND RAN IT OVER. "
0345369,93001,12689022,09/15/2022,09:00,02,Rear End,Daylight,Dry,02,70,Suffix,MI,38,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,FORD,BLK,Pickup Truck,E,Private,Slowing/Stop on Roadway,Unit 1 rear ended Unit 2 while driving EB on M-14. Both drivers advised traffic came to an abrupt stop. Driver 1 stated a car swerved onto the left shoulder and prevented him from being able to avoid the collision. Driver 2 stated she was traveling 15-20 mph when traffic stopped abruptly and she was rear ended. 
1296243,93001,220061656,08/03/2022,15:37,01,Single Motor Vehicle,Daylight,Dry,02,55,ROAD,MI,30,M,W,02,Speed Too Fast,Shoulder and Lap Belt,Deployed - Front,REFUSED,REFUSED,Not found,Model,SILVER,"Passenger Car, SUV, Van",E,Private,Leaving Roadway,VEHICLE#1 WAS TRAVELING EB ON WARREN RD WHEN DRIVER LOST CONTROL AND ENTERED INTO THE DITCH ON THE NORTH SIDE OF THE ROAD STRIKING A TREE CAUSING DISABLING DAMAGE TO VEHICLE. \N\NDRIVER WAS AT FAULT FOR SPEEDS TOO FAST AND WAS CITED A CITATION. \N\NMEICAL WAS REFUSED AT THE SCENE BY DRIVER AND PASSENGER. 
0345645,93001,12665222,09/07/2022,09:14,02,Sideswipe-Same,Daylight,Dry,03,70,Suffix,MI,38,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2008,SATURN,RED,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 struck unit 2 in the rear who was slowing due to regular congestion. Unit 1 attempted to swerve onto the shoulder but was unable to avoid the collison. 
0344481,93001,12571322,08/08/2022,13:11,01,Single Motor Vehicle,Daylight,Dry,03,65,HWY,MI,52,M,B,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2011,VOLVO,WHI,Truck / Bus,S,Commercial (Business),Going Straight Ahead,"Semi-trailer Information: 2023 ,Hyuandai semi-trailer, VIN #3H3V532K8PS438049 Tennessee registration 243066T.  The driver of unit 1 was traveling in the right/first lane S/B on US-23 near Nixon Rd when he struck a tire in the roadway that damaged the air lines to the semi-trailer. This caused the semi-trailer brakes to lock up and the vehicle to skid off of the roadway and into right side ditch. "
0345483,93001,12661922,09/06/2022,07:01,02,Sideswipe-Same,Daylight,Dry,03,70,Suffix,MI,77,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2013,FORD,WHI,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,A rear end crash had just occured in front of Units 1 and 2.  Unit 2 moved into unit 1's lane to avoid a collision and brushed up against Unit 1 causing minor damage. 
0345366,93001,12693222,09/16/2022,12:45,02,Rear End,Daylight,Dry,03,70,HWY,MI,23,M,W,02,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,CHEVROLET,BLK,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,"U1 DRIVER STATED HE WAS TRAVELING S/B ON US 23 IN THE MIDDLE LANE WHEN SEVERAL VEHICLES WERE ATTEMPTING TO GET OVER TO MERGE ONTO M 14, CAUSING TRAFFIC TO SLOW. U1 DRIVER STATED UPON TRAFFIC SUDDENLY SLOWING, HE SLAMMED ON HIS BRAKES AND ATTEPTED TO AVOID HITTING U1 BUT WAS UNSUCESSFUL. U1 THEN REAR ENDED U2. U1 DRIVER ADVISED UPON APPLYING HIS BRAKES, HE COULD FEEL THEM SKID AS IF THEY WERE NOT WORKING PROPERLY.  U2 STATED SHE WAS TRAVELING S/B ON US 23 APPROACHING M 14 WHEN TRAFFIC STARTED TO SLOW. U2 DRIVER ADVISED SHE COULD HEAR U1 SLAM ON HIS BRAKES BEHIND HER, SHE WAS THEN REAR ENDED. "
